SAMPLE_PK,COMMODITYCOMMTYPE,CommodityType,Lab,Pestcode,Testclass,CONCEN,LOD,CONNUNIT,CONFMETHOD,CONFMETHOD2,ANNOTATE,QUANTITATE,MEAN,EXTRACT,DETERMIN
6,AP,FR,CA1,170,C,,0.002,M,,,,,N,550,2
6,AP,FR,CA1,171,C,,0.002,M,,,,,N,550,2
6,AP,FR,CA1,172,A,,0.002,M,,,,,N,551,1
6,AP,FR,CA1,173,A,,0.002,M,,,,,N,551,1
6,AP,FR,CA1,178,C,,0.004,M,,,,,N,550,2
6,AP,FR,CA1,197,C,,0.004,M,,,,,N,550,2
6,AP,FR,CA1,204,C,,0.002,M,,,,,N,550,2
6,AP,FR,CA1,208,C,,0.003,M,,,,,N,550,2
6,AP,FR,CA1,222,O,,0.012,M,,,,,N,552,7
6,AP,FR,CA1,223,O,,0.012,M,,,,,N,552,7
6,AP,FR,CA1,236,C,,0.004,M,,,,,N,550,2
6,AP,FR,CA1,245,C,,0.015,M,,,,,N,550,2
6,AP,FR,CA1,254,A,,0.01,M,,,,,N,552,7
6,AP,FR,CA1,271,A,,0.015,M,,,,,N,552,7
6,AP,FR,CA1,324,T,,0.005,M,,,,,N,551,1
6,AP,FR,CA1,338,C,,0.002,M,,,,,N,550,2
6,AP,FR,CA1,395,C,,0.003,M,,,,,N,550,2
6,AP,FR,CA1,537,E,,0.008,M,,,,,N,553,62
6,AP,FR,CA1,540,A,,0.007,M,,,,,N,551,1
6,AP,FR,CA1,556,O,,0.01,M,,,,,N,552,7
6,AP,FR,CA1,594,F,,0.02,M,,,,,N,552,7
6,AP,FR,CA1,596,A,,0.02,M,,,,,N,552,7
6,AP,FR,CA1,597,O,,0.03,M,,,,,N,551,68
6,AP,FR,CA1,607,F,,0.01,M,,,,,N,552,7
6,AP,FR,CA1,608,L,,0.025,M,,,,,N,552,7
6,AP,FR,CA1,612,O,,0.015,M,,,,,N,551,68
6,AP,FR,CA1,624,A,,0.04,M,,,,,N,552,7
6,AP,FR,CA1,636,C,,0.003,M,,,,,N,550,2
6,AP,FR,CA1,658,E,,0.002,M,,,,,N,553,62
6,AP,FR,CA1,679,L,,0.02,M,,,,,N,552,7
6,AP,FR,CA1,699,A,,0.007,M,,,,,N,553,62
6,AP,FR,CA1,713,A,,0.03,M,,,,,N,552,7
6,AP,FR,CA1,720,A,,0.03,M,,,,,N,552,7
6,AP,FR,MN1,730,I,0.008,0.005,M,,,Q,H,O,998,6
6,AP,FR,CA1,736,A,,0.035,M,,,,,N,552,7
6,AP,FR,CA1,745,C,,0.008,M,,,,,N,550,2
6,AP,FR,CA1,781,O,,0.03,M,,,,,N,551,68
6,AP,FR,CA1,808,O,,0.02,M,,,,,N,552,7
6,AP,FR,CA1,900,A,,0.005,M,,,,,N,551,1
6,AP,FR,CA1,901,A,,0.006,M,,,,,N,551,1
6,AP,FR,CA1,902,A,,0.007,M,,,,,N,551,1
6,AP,FR,CA1,903,A,,0.002,M,,,,,N,551,1
6,AP,FR,CA1,906,A,,0.008,M,,,,,N,551,1
6,AP,FR,CA1,908,A,,0.008,M,,,,,N,551,1
6,AP,FR,CA1,910,A,,0.007,M,,,,,N,551,1
6,AP,FR,CA1,930,O,,0.01,M,,,,,N,552,7
6,AP,FR,CA1,967,A,,0.009,M,,,,,N,553,62
6,AP,FR,CA1,A61,L,,0.05,M,,,,,N,552,7
6,AP,FR,CA1,ABG,F,,0.003,M,,,,,N,553,62
6,AP,FR,CA1,ADC,O,,0.01,M,,,,,N,552,7
6,AP,FR,CA1,ADE,O,,0.015,M,,,,,N,551,68
6,AP,FR,CA1,AEM,O,,0.01,M,,,,,N,551,68
6,AP,FR,CA1,B22,V,,0.008,M,,,,,N,552,7
6,AP,FR,CA1,B24,F,,0.005,M,,,,,N,552,7
6,AP,FR,CA1,B56,A,,0.015,M,,,,,N,552,7
6,AP,FR,CA1,B82,F,,0.02,M,,,,,N,552,7
7,AP,FR,CA1,1,A,,0.008,M,,,,,N,551,1
7,AP,FR,CA1,2,O,,0.01,M,,,,,N,552,7
7,AP,FR,CA1,11,A,,0.012,M,,,,,N,551,1
7,AP,FR,CA1,24,C,,0.002,M,,,,,N,550,2
7,AP,FR,CA1,28,A,,0.006,M,,,,,N,551,1
7,AP,FR,CA1,32,A,,0.011,M,,,,,N,553,62
7,AP,FR,CA1,42,C,,0.008,M,,,,,N,550,2
7,AP,FR,CA1,50,A,,0.002,M,,,,,N,551,1
7,AP,FR,CA1,52,C,,0.004,M,,,,,N,550,2
7,AP,FR,CA1,70,I,,0.01,M,,,,,N,552,7
7,AP,FR,CA1,83,I,,0.01,M,,,,,N,552,7
7,AP,FR,CA1,102,E,,0.002,M,,,,,N,553,62
7,AP,FR,CA1,108,A,,0.012,M,,,,,N,551,1
7,AP,FR,CA1,125,F,0.16,0.01,M,MO,,,M,O,552,7
7,AP,FR,CA1,126,A,,0.017,M,,,,,N,551,1
7,AP,FR,CA1,149,R,,0.01,M,,,,,N,552,7
7,AP,FR,CA1,152,A,,0.02,M,,,,,N,552,7
7,AP,FR,CA1,157,B,0.28,0.03,M,MO,,,M,O,552,7
7,AP,FR,CA1,159,E,,0.014,M,,,,,N,553,62
7,AP,FR,CA1,160,C,,0.004,M,,,,,N,550,2
7,AP,FR,CA1,165,C,,0.005,M,,,,,N,550,2
7,AP,FR,CA1,166,C,,0.006,M,,,,,N,550,2
7,AP,FR,CA1,170,C,,0.002,M,,,,,N,550,2
7,AP,FR,CA1,171,C,,0.002,M,,,,,N,550,2
7,AP,FR,CA1,172,A,,0.002,M,,,,,N,551,1
7,AP,FR,CA1,173,A,,0.002,M,,,,,N,551,1
7,AP,FR,CA1,178,C,,0.004,M,,,,,N,550,2
7,AP,FR,CA1,197,C,,0.004,M,,,,,N,550,2
7,AP,FR,CA1,204,C,,0.002,M,,,,,N,550,2
7,AP,FR,CA1,208,C,,0.003,M,,,,,N,550,2
7,AP,FR,CA1,222,O,,0.012,M,,,,,N,552,7
7,AP,FR,CA1,223,O,,0.012,M,,,,,N,552,7
7,AP,FR,CA1,236,C,,0.004,M,,,,,N,550,2
7,AP,FR,CA1,245,C,,0.015,M,,,,,N,550,2
7,AP,FR,CA1,254,A,,0.01,M,,,,,N,552,7
7,AP,FR,CA1,271,A,,0.015,M,,,,,N,552,7
7,AP,FR,CA1,324,T,,0.005,M,,,,,N,551,1
7,AP,FR,CA1,338,C,,0.002,M,,,,,N,550,2
7,AP,FR,CA1,395,C,,0.003,M,,,,,N,550,2
7,AP,FR,CA1,537,E,,0.008,M,,,,,N,553,62
7,AP,FR,CA1,540,A,,0.007,M,,,,,N,551,1
7,AP,FR,CA1,556,O,,0.01,M,,,,,N,552,7
7,AP,FR,CA1,594,F,,0.02,M,,,,,N,552,7
7,AP,FR,CA1,596,A,,0.02,M,,,,,N,552,7
7,AP,FR,CA1,597,O,,0.03,M,,,,,N,551,68
7,AP,FR,CA1,607,F,,0.01,M,,,,,N,552,7
7,AP,FR,CA1,608,L,,0.025,M,,,,,N,552,7
7,AP,FR,CA1,612,O,,0.015,M,,,,,N,551,68
7,AP,FR,CA1,624,A,,0.04,M,,,,,N,552,7
7,AP,FR,CA1,636,C,,0.003,M,,,,,N,550,2
7,AP,FR,CA1,658,E,,0.002,M,,,,,N,553,62
7,AP,FR,CA1,679,L,,0.02,M,,,,,N,552,7
7,AP,FR,CA1,699,A,,0.007,M,,,,,N,553,62
7,AP,FR,CA1,713,A,,0.03,M,,,,,N,552,7
7,AP,FR,CA1,720,A,,0.03,M,,,,,N,552,7
7,AP,FR,MN1,730,I,,0.005,M,,,,,N,998,6
7,AP,FR,CA1,736,A,,0.035,M,,,,,N,552,7
7,AP,FR,CA1,745,C,,0.008,M,,,,,N,550,2
7,AP,FR,CA1,781,O,,0.03,M,,,,,N,551,68
7,AP,FR,CA1,808,O,,0.02,M,,,,,N,552,7
7,AP,FR,CA1,900,A,,0.005,M,,,,,N,551,1
7,AP,FR,CA1,901,A,,0.006,M,,,,,N,551,1
7,AP,FR,CA1,902,A,,0.007,M,,,,,N,551,1
7,AP,FR,CA1,903,A,,0.002,M,,,,,N,551,1
7,AP,FR,CA1,906,A,,0.008,M,,,,,N,551,1
7,AP,FR,CA1,908,A,,0.008,M,,,,,N,551,1
7,AP,FR,CA1,910,A,,0.007,M,,,,,N,551,1
7,AP,FR,CA1,930,O,,0.01,M,,,,,N,552,7
7,AP,FR,CA1,967,A,,0.009,M,,,,,N,553,62
7,AP,FR,CA1,A61,L,,0.05,M,,,,,N,552,7
7,AP,FR,CA1,ABG,F,,0.003,M,,,,,N,553,62
7,AP,FR,CA1,ADC,O,,0.01,M,,,,,N,552,7
7,AP,FR,CA1,ADE,O,,0.015,M,,,,,N,551,68
7,AP,FR,CA1,AEM,O,,0.01,M,,,,,N,551,68
7,AP,FR,CA1,B22,V,,0.008,M,,,,,N,552,7
7,AP,FR,CA1,B24,F,,0.005,M,,,,,N,552,7
7,AP,FR,CA1,B56,A,,0.015,M,,,,,N,552,7
7,AP,FR,CA1,B82,F,,0.02,M,,,,,N,552,7
8,AP,FR,CA1,1,A,,0.008,M,,,,,N,551,1
8,AP,FR,CA1,2,O,,0.01,M,,,,,N,552,7
8,AP,FR,CA1,11,A,,0.012,M,,,,,N,551,1
8,AP,FR,CA1,24,C,,0.002,M,,,,,N,550,2
8,AP,FR,CA1,28,A,,0.006,M,,,,,N,551,1
8,AP,FR,CA1,32,A,,0.011,M,,,,,N,553,62
8,AP,FR,CA1,42,C,0.027,0.008,M,C,M,,M,O,550,2
8,AP,FR,CA1,50,A,,0.002,M,,,,,N,551,1
8,AP,FR,CA1,52,C,,0.004,M,,,,,N,550,2
8,AP,FR,CA1,70,I,,0.01,M,,,,,N,552,7
8,AP,FR,CA1,83,I,,0.01,M,,,,,N,552,7
8,AP,FR,CA1,102,E,,0.002,M,,,,,N,553,62
8,AP,FR,CA1,108,A,,0.012,M,,,,,N,551,1
8,AP,FR,CA1,125,F,0.017,0.01,M,MO,,Q,M,O,552,7
8,AP,FR,CA1,126,A,,0.017,M,,,,,N,551,1
8,AP,FR,CA1,149,R,,0.01,M,,,,,N,552,7
8,AP,FR,CA1,152,A,,0.02,M,,,,,N,552,7
8,AP,FR,CA1,157,B,1.2,0.03,M,MO,,,M,O,552,7
8,AP,FR,CA1,159,E,,0.014,M,,,,,N,553,62
8,AP,FR,CA1,160,C,,0.004,M,,,,,N,550,2
8,AP,FR,CA1,165,C,,0.005,M,,,,,N,550,2
8,AP,FR,CA1,166,C,,0.006,M,,,,,N,550,2
8,AP,FR,CA1,170,C,,0.002,M,,,,,N,550,2
8,AP,FR,CA1,171,C,,0.002,M,,,,,N,550,2
8,AP,FR,CA1,172,A,,0.002,M,,,,,N,551,1
8,AP,FR,CA1,173,A,,0.002,M,,,,,N,551,1
8,AP,FR,CA1,178,C,,0.004,M,,,,,N,550,2
8,AP,FR,CA1,197,C,,0.004,M,,,,,N,550,2
8,AP,FR,CA1,204,C,,0.002,M,,,,,N,550,2
8,AP,FR,CA1,208,C,,0.003,M,,,,,N,550,2
8,AP,FR,CA1,222,O,,0.012,M,,,,,N,552,7
8,AP,FR,CA1,223,O,,0.012,M,,,,,N,552,7
8,AP,FR,CA1,236,C,,0.004,M,,,,,N,550,2
8,AP,FR,CA1,245,C,,0.015,M,,,,,N,550,2
8,AP,FR,CA1,254,A,,0.01,M,,,,,N,552,7
8,AP,FR,CA1,271,A,,0.015,M,,,,,N,552,7
8,AP,FR,CA1,324,T,,0.005,M,,,,,N,551,1
8,AP,FR,CA1,338,C,,0.002,M,,,,,N,550,2
8,AP,FR,CA1,395,C,,0.003,M,,,,,N,550,2
8,AP,FR,CA1,537,E,,0.008,M,,,,,N,553,62
8,AP,FR,CA1,540,A,,0.007,M,,,,,N,551,1
8,AP,FR,CA1,556,O,,0.01,M,,,,,N,552,7
8,AP,FR,CA1,594,F,,0.02,M,,,,,N,552,7
8,AP,FR,CA1,596,A,,0.02,M,,,,,N,552,7
8,AP,FR,CA1,597,O,,0.03,M,,,,,N,551,68
8,AP,FR,CA1,607,F,,0.01,M,,,,,N,552,7
8,AP,FR,CA1,608,L,,0.025,M,,,,,N,552,7
8,AP,FR,CA1,612,O,,0.015,M,,,,,N,551,68
8,AP,FR,CA1,624,A,,0.04,M,,,,,N,552,7
8,AP,FR,CA1,636,C,,0.003,M,,,,,N,550,2
8,AP,FR,CA1,658,E,,0.002,M,,,,,N,553,62
8,AP,FR,CA1,679,L,,0.02,M,,,,,N,552,7
8,AP,FR,CA1,699,A,,0.007,M,,,,,N,553,62
8,AP,FR,CA1,713,A,,0.03,M,,,,,N,552,7
8,AP,FR,CA1,720,A,,0.03,M,,,,,N,552,7
8,AP,FR,MN1,730,I,,0.005,M,,,,,N,998,6
8,AP,FR,CA1,736,A,,0.035,M,,,,,N,552,7
8,AP,FR,CA1,745,C,,0.008,M,,,,,N,550,2
8,AP,FR,CA1,781,O,,0.03,M,,,,,N,551,68
8,AP,FR,CA1,808,O,,0.02,M,,,,,N,552,7
8,AP,FR,CA1,900,A,,0.005,M,,,,,N,551,1
8,AP,FR,CA1,901,A,,0.006,M,,,,,N,551,1
8,AP,FR,CA1,902,A,,0.007,M,,,,,N,551,1
8,AP,FR,CA1,903,A,,0.002,M,,,,,N,551,1
8,AP,FR,CA1,906,A,,0.008,M,,,,,N,551,1
8,AP,FR,CA1,908,A,,0.008,M,,,,,N,551,1
8,AP,FR,CA1,910,A,,0.007,M,,,,,N,551,1
8,AP,FR,CA1,930,O,,0.01,M,,,,,N,552,7
8,AP,FR,CA1,967,A,,0.009,M,,,,,N,553,62
8,AP,FR,CA1,A61,L,,0.05,M,,,,,N,552,7
8,AP,FR,CA1,ABG,F,,0.003,M,,,,,N,553,62
8,AP,FR,CA1,ADC,O,,0.01,M,,,,,N,552,7
8,AP,FR,CA1,ADE,O,,0.015,M,,,,,N,551,68
8,AP,FR,CA1,AEM,O,,0.01,M,,,,,N,551,68
8,AP,FR,CA1,B22,V,,0.008,M,,,,,N,552,7
8,AP,FR,CA1,B24,F,,0.005,M,,,,,N,552,7
8,AP,FR,CA1,B56,A,,0.015,M,,,,,N,552,7
8,AP,FR,CA1,B82,F,,0.02,M,,,,,N,552,7
9,AP,FR,CA1,1,A,,0.008,M,,,,,N,551,1
9,AP,FR,CA1,2,O,,0.01,M,,,,,N,552,7
9,AP,FR,CA1,11,A,,0.012,M,,,,,N,551,1
9,AP,FR,CA1,24,C,,0.002,M,,,,,N,550,2
9,AP,FR,CA1,28,A,,0.006,M,,,,,N,551,1
9,AP,FR,CA1,32,A,,0.011,M,,,,,N,553,62
9,AP,FR,CA1,42,C,,0.008,M,,,,,N,550,2
9,AP,FR,CA1,50,A,,0.002,M,,,,,N,551,1
9,AP,FR,CA1,52,C,,0.004,M,,,,,N,550,2
9,AP,FR,CA1,70,I,,0.01,M,,,,,N,552,7
9,AP,FR,CA1,83,I,,0.01,M,,,,,N,552,7
9,AP,FR,CA1,102,E,,0.002,M,,,,,N,553,62
9,AP,FR,CA1,108,A,,0.012,M,,,,,N,551,1
9,AP,FR,CA1,125,F,,0.01,M,,,,,N,552,7
9,AP,FR,CA1,126,A,,0.017,M,,,,,N,551,1
9,AP,FR,CA1,149,R,,0.01,M,,,,,N,552,7
9,AP,FR,CA1,152,A,,0.02,M,,,,,N,552,7
9,AP,FR,CA1,157,B,,0.03,M,,,,,N,552,7
9,AP,FR,CA1,159,E,,0.014,M,,,,,N,553,62
9,AP,FR,CA1,160,C,,0.004,M,,,,,N,550,2
9,AP,FR,CA1,165,C,,0.005,M,,,,,N,550,2
9,AP,FR,CA1,166,C,,0.006,M,,,,,N,550,2
9,AP,FR,CA1,170,C,,0.002,M,,,,,N,550,2
9,AP,FR,CA1,171,C,,0.002,M,,,,,N,550,2
9,AP,FR,CA1,172,A,,0.002,M,,,,,N,551,1
9,AP,FR,CA1,173,A,,0.002,M,,,,,N,551,1
9,AP,FR,CA1,178,C,,0.004,M,,,,,N,550,2
9,AP,FR,CA1,197,C,,0.004,M,,,,,N,550,2
9,AP,FR,CA1,204,C,,0.002,M,,,,,N,550,2
9,AP,FR,CA1,208,C,,0.003,M,,,,,N,550,2
9,AP,FR,CA1,222,O,,0.012,M,,,,,N,552,7
9,AP,FR,CA1,223,O,,0.012,M,,,,,N,552,7
9,AP,FR,CA1,236,C,,0.004,M,,,,,N,550,2
9,AP,FR,CA1,245,C,,0.015,M,,,,,N,550,2
9,AP,FR,CA1,254,A,,0.01,M,,,,,N,552,7
9,AP,FR,CA1,271,A,,0.015,M,,,,,N,552,7
9,AP,FR,CA1,324,T,,0.005,M,,,,,N,551,1
9,AP,FR,CA1,338,C,,0.002,M,,,,,N,550,2
9,AP,FR,CA1,395,C,,0.003,M,,,,,N,550,2
9,AP,FR,CA1,537,E,,0.008,M,,,,,N,553,62
9,AP,FR,CA1,540,A,,0.007,M,,,,,N,551,1
9,AP,FR,CA1,556,O,,0.01,M,,,,,N,552,7
9,AP,FR,CA1,594,F,,0.02,M,,,,,N,552,7
9,AP,FR,CA1,596,A,,0.02,M,,,,,N,552,7
9,AP,FR,CA1,597,O,,0.03,M,,,,,N,551,68
9,AP,FR,CA1,607,F,,0.01,M,,,,,N,552,7
9,AP,FR,CA1,608,L,,0.025,M,,,,,N,552,7
9,AP,FR,CA1,612,O,,0.015,M,,,,,N,551,68
9,AP,FR,CA1,624,A,,0.04,M,,,,,N,552,7
9,AP,FR,CA1,636,C,,0.003,M,,,,,N,550,2
9,AP,FR,CA1,658,E,,0.002,M,,,,,N,553,62
9,AP,FR,CA1,679,L,,0.02,M,,,,,N,552,7
9,AP,FR,CA1,699,A,,0.007,M,,,,,N,553,62
9,AP,FR,CA1,713,A,,0.03,M,,,,,N,552,7
9,AP,FR,CA1,720,A,,0.03,M,,,,,N,552,7
9,AP,FR,MN1,730,I,,0.005,M,,,,,N,998,6
9,AP,FR,CA1,736,A,,0.035,M,,,,,N,552,7
9,AP,FR,CA1,745,C,,0.008,M,,,,,N,550,2
9,AP,FR,CA1,781,O,,0.03,M,,,,,N,551,68
9,AP,FR,CA1,808,O,,0.02,M,,,,,N,552,7
9,AP,FR,CA1,900,A,,0.005,M,,,,,N,551,1
9,AP,FR,CA1,901,A,,0.006,M,,,,,N,551,1
9,AP,FR,CA1,902,A,,0.007,M,,,,,N,551,1
9,AP,FR,CA1,903,A,,0.002,M,,,,,N,551,1
9,AP,FR,CA1,906,A,,0.008,M,,,,,N,551,1
9,AP,FR,CA1,908,A,,0.008,M,,,,,N,551,1
9,AP,FR,CA1,910,A,,0.007,M,,,,,N,551,1
9,AP,FR,CA1,930,O,,0.01,M,,,,,N,552,7
9,AP,FR,CA1,967,A,,0.009,M,,,,,N,553,62
9,AP,FR,CA1,A61,L,,0.05,M,,,,,N,552,7
9,AP,FR,CA1,ABG,F,,0.003,M,,,,,N,553,62
9,AP,FR,CA1,ADC,O,,0.01,M,,,,,N,552,7
9,AP,FR,CA1,ADE,O,,0.015,M,,,,,N,551,68
9,AP,FR,CA1,AEM,O,,0.01,M,,,,,N,551,68
9,AP,FR,CA1,B22,V,,0.008,M,,,,,N,552,7
9,AP,FR,CA1,B24,F,,0.005,M,,,,,N,552,7
9,AP,FR,CA1,B56,A,,0.015,M,,,,,N,552,7
9,AP,FR,CA1,B82,F,,0.02,M,,,,,N,552,7
10,AP,FR,CA1,1,A,,0.008,M,,,,,N,551,1
10,AP,FR,CA1,2,O,,0.01,M,,,,,N,552,7
10,AP,FR,CA1,11,A,,0.012,M,,,,,N,551,1
10,AP,FR,CA1,24,C,,0.002,M,,,,,N,550,2
10,AP,FR,CA1,28,A,,0.006,M,,,,,N,551,1
10,AP,FR,CA1,32,A,,0.011,M,,,,,N,553,62
10,AP,FR,CA1,42,C,0.059,0.008,M,C,M,,M,O,550,2
10,AP,FR,CA1,50,A,,0.002,M,,,,,N,551,1
10,AP,FR,CA1,52,C,,0.004,M,,,,,N,550,2
10,AP,FR,CA1,70,I,,0.01,M,,,,,N,552,7
10,AP,FR,CA1,83,I,,0.01,M,,,,,N,552,7
10,AP,FR,CA1,102,E,,0.002,M,,,,,N,553,62
10,AP,FR,CA1,108,A,,0.012,M,,,,,N,551,1
10,AP,FR,CA1,125,F,0.017,0.01,M,MO,,Q,M,O,552,7
10,AP,FR,CA1,126,A,,0.017,M,,,,,N,551,1
10,AP,FR,CA1,149,R,,0.01,M,,,,,N,552,7
10,AP,FR,CA1,152,A,,0.02,M,,,,,N,552,7
10,AP,FR,CA1,157,B,0.82,0.03,M,MO,,,M,O,552,7
10,AP,FR,CA1,159,E,,0.014,M,,,,,N,553,62
10,AP,FR,CA1,160,C,,0.004,M,,,,,N,550,2
10,AP,FR,CA1,165,C,,0.005,M,,,,,N,550,2
10,AP,FR,CA1,166,C,,0.006,M,,,,,N,550,2
10,AP,FR,CA1,170,C,,0.002,M,,,,,N,550,2
10,AP,FR,CA1,171,C,,0.002,M,,,,,N,550,2
10,AP,FR,CA1,172,A,,0.002,M,,,,,N,551,1
10,AP,FR,CA1,173,A,,0.002,M,,,,,N,551,1
10,AP,FR,CA1,178,C,,0.004,M,,,,,N,550,2
10,AP,FR,CA1,197,C,,0.004,M,,,,,N,550,2
10,AP,FR,CA1,204,C,,0.002,M,,,,,N,550,2
10,AP,FR,CA1,208,C,,0.003,M,,,,,N,550,2
10,AP,FR,CA1,222,O,,0.012,M,,,,,N,552,7
10,AP,FR,CA1,223,O,,0.012,M,,,,,N,552,7
10,AP,FR,CA1,236,C,,0.004,M,,,,,N,550,2
10,AP,FR,CA1,245,C,,0.015,M,,,,,N,550,2
10,AP,FR,CA1,254,A,,0.01,M,,,,,N,552,7
10,AP,FR,CA1,271,A,,0.015,M,,,,,N,552,7
10,AP,FR,CA1,324,T,,0.005,M,,,,,N,551,1
10,AP,FR,CA1,338,C,,0.002,M,,,,,N,550,2
10,AP,FR,CA1,395,C,,0.003,M,,,,,N,550,2
10,AP,FR,CA1,537,E,,0.008,M,,,,,N,553,62
10,AP,FR,CA1,540,A,,0.007,M,,,,,N,551,1
10,AP,FR,CA1,556,O,,0.01,M,,,,,N,552,7
10,AP,FR,CA1,594,F,,0.02,M,,,,,N,552,7
10,AP,FR,CA1,596,A,,0.02,M,,,,,N,552,7
10,AP,FR,CA1,597,O,,0.03,M,,,,,N,551,68
10,AP,FR,CA1,607,F,,0.01,M,,,,,N,552,7
10,AP,FR,CA1,608,L,,0.025,M,,,,,N,552,7
10,AP,FR,CA1,612,O,,0.015,M,,,,,N,551,68
10,AP,FR,CA1,624,A,,0.04,M,,,,,N,552,7
10,AP,FR,CA1,636,C,,0.003,M,,,,,N,550,2
10,AP,FR,CA1,658,E,,0.002,M,,,,,N,553,62
10,AP,FR,CA1,679,L,,0.02,M,,,,,N,552,7
10,AP,FR,CA1,699,A,,0.007,M,,,,,N,553,62
10,AP,FR,CA1,713,A,,0.03,M,,,,,N,552,7
10,AP,FR,CA1,720,A,,0.03,M,,,,,N,552,7
10,AP,FR,MN1,730,I,,0.005,M,,,,,N,998,6
10,AP,FR,CA1,736,A,,0.035,M,,,,,N,552,7
10,AP,FR,CA1,745,C,,0.008,M,,,,,N,550,2
10,AP,FR,CA1,781,O,,0.03,M,,,,,N,551,68
10,AP,FR,CA1,808,O,,0.02,M,,,,,N,552,7
10,AP,FR,CA1,900,A,,0.005,M,,,,,N,551,1
10,AP,FR,CA1,901,A,,0.006,M,,,,,N,551,1
10,AP,FR,CA1,902,A,,0.007,M,,,,,N,551,1
10,AP,FR,CA1,903,A,,0.002,M,,,,,N,551,1
10,AP,FR,CA1,906,A,,0.008,M,,,,,N,551,1
10,AP,FR,CA1,908,A,,0.008,M,,,,,N,551,1
10,AP,FR,CA1,910,A,,0.007,M,,,,,N,551,1
10,AP,FR,CA1,930,O,,0.01,M,,,,,N,552,7
10,AP,FR,CA1,967,A,,0.009,M,,,,,N,553,62
10,AP,FR,CA1,A61,L,,0.05,M,,,,,N,552,7
10,AP,FR,CA1,ABG,F,,0.003,M,,,,,N,553,62
10,AP,FR,CA1,ADC,O,,0.01,M,,,,,N,552,7
10,AP,FR,CA1,ADE,O,,0.015,M,,,,,N,551,68
10,AP,FR,CA1,AEM,O,,0.01,M,,,,,N,551,68
10,AP,FR,CA1,B22,V,,0.008,M,,,,,N,552,7
10,AP,FR,CA1,B24,F,,0.005,M,,,,,N,552,7
10,AP,FR,CA1,B56,A,,0.015,M,,,,,N,552,7
10,AP,FR,CA1,B82,F,,0.02,M,,,,,N,552,7
11,AP,FR,CA1,1,A,,0.008,M,,,,,N,551,1
11,AP,FR,CA1,2,O,,0.01,M,,,,,N,552,7
11,AP,FR,CA1,11,A,,0.012,M,,,,,N,551,1
11,AP,FR,CA1,24,C,,0.002,M,,,,,N,550,2
11,AP,FR,CA1,28,A,,0.006,M,,,,,N,551,1
11,AP,FR,CA1,32,A,,0.011,M,,,,,N,553,62
11,AP,FR,CA1,42,C,0.013,0.008,M,C,,Q,M,O,550,2
11,AP,FR,CA1,50,A,,0.002,M,,,,,N,551,1
11,AP,FR,CA1,52,C,,0.004,M,,,,,N,550,2
11,AP,FR,CA1,70,I,,0.01,M,,,,,N,552,7
11,AP,FR,CA1,83,I,,0.01,M,,,,,N,552,7
11,AP,FR,CA1,102,E,,0.002,M,,,,,N,553,62
11,AP,FR,CA1,108,A,,0.012,M,,,,,N,551,1
11,AP,FR,CA1,125,F,1.1,0.01,M,MO,,,M,O,552,7
11,AP,FR,CA1,126,A,,0.017,M,,,,,N,551,1
11,AP,FR,CA1,149,R,,0.01,M,,,,,N,552,7
11,AP,FR,CA1,152,A,,0.02,M,,,,,N,552,7
11,AP,FR,CA1,157,B,1.7,0.03,M,MO,,,M,O,552,7
11,AP,FR,CA1,159,E,,0.014,M,,,,,N,553,62
11,AP,FR,CA1,160,C,,0.004,M,,,,,N,550,2
11,AP,FR,CA1,165,C,0.028,0.005,M,C,M,,M,O,550,2
11,AP,FR,CA1,166,C,,0.006,M,,,,,N,550,2
11,AP,FR,CA1,170,C,,0.002,M,,,,,N,550,2
11,AP,FR,CA1,171,C,,0.002,M,,,,,N,550,2
11,AP,FR,CA1,172,A,,0.002,M,,,,,N,551,1
11,AP,FR,CA1,173,A,,0.002,M,,,,,N,551,1
11,AP,FR,CA1,178,C,,0.004,M,,,,,N,550,2
11,AP,FR,CA1,197,C,,0.004,M,,,,,N,550,2
11,AP,FR,CA1,204,C,,0.002,M,,,,,N,550,2
11,AP,FR,CA1,208,C,,0.003,M,,,,,N,550,2
11,AP,FR,CA1,222,O,,0.012,M,,,,,N,552,7
11,AP,FR,CA1,223,O,,0.012,M,,,,,N,552,7
11,AP,FR,CA1,236,C,,0.004,M,,,,,N,550,2
11,AP,FR,CA1,245,C,,0.015,M,,,,,N,550,2
11,AP,FR,CA1,254,A,,0.01,M,,,,,N,552,7
11,AP,FR,CA1,271,A,,0.015,M,,,,,N,552,7
11,AP,FR,CA1,324,T,,0.005,M,,,,,N,551,1
11,AP,FR,CA1,338,C,,0.002,M,,,,,N,550,2
11,AP,FR,CA1,395,C,,0.003,M,,,,,N,550,2
11,AP,FR,CA1,537,E,,0.008,M,,,,,N,553,62
11,AP,FR,CA1,540,A,,0.007,M,,,,,N,551,1
11,AP,FR,CA1,556,O,,0.01,M,,,,,N,552,7
11,AP,FR,CA1,594,F,,0.02,M,,,,,N,552,7
11,AP,FR,CA1,596,A,,0.02,M,,,,,N,552,7
11,AP,FR,CA1,597,O,,0.03,M,,,,,N,551,68
11,AP,FR,CA1,607,F,,0.01,M,,,,,N,552,7
11,AP,FR,CA1,608,L,,0.025,M,,,,,N,552,7
11,AP,FR,CA1,612,O,,0.015,M,,,,,N,551,68
